Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,8.0,8.0,70.0,64.0,0.0337277427315712,0.0244185999035835,0.1440595537424087,0.126979574561119,0.6207863688468933,0.8081218600273132,509.0,584.0,6214.21,0.0309466237409247,0.0269680228084325,0.036207053810358
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,8.0,8.0,140.0,64.0,0.0334546342492103,0.0325655825436115,0.1450888365507125,0.1482934653759002,0.6116405129432678,0.7327497005462646,509.0,899.0,8579.32,0.0584711185656487,0.0655814781785011,0.0528889968991279
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,8.0,16.0,1.0,64.0,1.521649551250448e-06,1.872248276413302e-06,0.0010243458673357,0.0011095895897597,0.9999891519546508,0.9999859929084778,509.0,1821.0,43348.84,0.0026049399515613,0.0027833385393023,0.0022932726424187
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,8.0,16.0,70.0,64.0,0.0081401988863945,0.0082539180293679,0.0697225108742713,0.0735561177134513,0.9234157800674438,0.9357489347457886,509.0,1495.0,32364.86,0.0266268791423903,0.0253615695983171,0.035061415284872
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,8.0,16.0,140.0,64.0,0.028431037440896,0.0209467876702547,0.1407794654369354,0.120118461549282,0.6880057454109192,0.8308959603309631,509.0,868.0,17251.28,0.0588420815765857,0.0637389048933982,0.0537494271993637
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,4.0,1.0,64.0,9.112942279898562e-06,1.1002302926499397e-05,0.0024229786358773,0.0026472711469978,0.9999189972877502,0.9999150037765504,645.0,1301.0,3812.36,0.0019791579106822,0.0019933844450861,0.001699398853816
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,4.0,70.0,64.0,0.0337221696972847,0.024208229035139,0.1404646635055542,0.1208365485072135,0.6293752789497375,0.807137131690979,645.0,1000.0,2644.83,0.0384418424218893,0.0323589518666267,0.0435648635029792
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,4.0,140.0,64.0,0.0521613396704196,0.0672196894884109,0.1944687664508819,0.2134579271078109,-0.2497624605894088,0.0985007360577583,645.0,408.0,1082.9,0.0561059518820709,0.0672323852777481,0.0522718653082847
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,8.0,1.0,64.0,4.508205165620893e-06,5.827102540933993e-06,0.0017609717324376,0.0019894849974662,0.9999589323997498,0.9999567270278932,645.0,1567.0,9681.33,0.0006925549299921,0.0007101635565049,0.0005490444600582
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,8.0,70.0,64.0,0.0286856014281511,0.0207780376076698,0.1351659446954727,0.1158469766378402,0.6979223489761353,0.8379713892936707,645.0,1209.0,6862.01,0.0328570219377676,0.0272361878305673,0.0399627089500427
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,8.0,140.0,64.0,0.030806541442871,0.032329149544239,0.1387966424226761,0.1489078998565673,0.6420241594314575,0.7307414412498474,645.0,1296.0,6438.7,0.0584453218616545,0.0654282569885253,0.0527135170996189
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,16.0,1.0,64.0,1.3325189911483903e-06,2.082803575831349e-06,0.0009354746434837,0.0011594909010455,0.999987781047821,0.9999843835830688,645.0,1392.0,17581.82,0.000665987926186,0.0007213323842734,0.0006695785559713
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,16.0,70.0,64.0,0.0013999068178236,0.0008308014366775,0.0246295277029275,0.0218116026371717,0.98884254693985,0.9937536716461182,645.0,4282.0,48225.37,0.0271673703359233,0.0259453579783439,0.0349253043532371
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,16.0,16.0,140.0,64.0,0.0280770938843488,0.0212688278406858,0.1408635973930359,0.1176295727491378,0.6853298544883728,0.8248045444488525,645.0,967.0,10102.36,0.0585459312424063,0.0628981292247772,0.0541348159313201
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,4.0,1.0,64.0,6.997579475864768e-06,8.504776815243531e-06,0.0020301905460655,0.0022736529354006,0.9999335408210754,0.9999345541000366,717.0,992.0,4306.59,0.0014235288253985,0.0014085640432313,0.001202224404551
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,4.0,70.0,64.0,0.0331967920064926,0.0246166121214628,0.1396144777536392,0.1224600300192833,0.6348692774772644,0.8035733699798584,717.0,933.0,3597.09,0.0344600905146863,0.0301056783646345,0.0390167459845542
