Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,lstm,layers_2,mackey_1000,0,0.001,,32,4,70,64,0.0344398133456707,0.0243111550807952,0.1404599547386169,0.1198522597551345,0.6247397065162659,0.8062130212783813,12961,475,16.42,0.0322708632383081,0.027994455769658,0.0367738381028175
1,lstm,layers_2,mackey_1000,0,0.001,,32,4,140,64,0.0373232997953891,0.0416306741535663,0.1499850749969482,0.1623100191354751,0.5426443815231323,0.6293407082557678,12961,571,19.14,0.0552494782540533,0.0642400160431861,0.053180705755949
1,lstm,layers_2,mackey_1000,0,0.001,,32,8,1,64,3.423030420890427e-06,4.112954229640309e-06,0.0014627096243202,0.0016807770589366,0.999970316886902,0.9999685883522034,12961,941,48.72,0.0003179943087161,0.0003668660647235,0.0002988613850902
1,lstm,layers_2,mackey_1000,0,0.001,,32,8,70,64,0.0156119866296648,0.0133415916934609,0.0961455479264259,0.0843833610415458,0.8507876396179199,0.8958435654640198,12961,1212,53.42,0.0294640610615412,0.0270804688334465,0.0348467193543911
1,lstm,layers_2,mackey_1000,0,0.001,,32,8,140,64,0.0168348290026187,0.0229227617383003,0.1050799489021301,0.125082716345787,0.8475448489189148,0.8101312518119812,12961,878,36.72,0.0363507042638957,0.0413416661322116,0.0310528464615345
1,lstm,layers_2,mackey_1000,0,0.001,,32,16,1,64,1.946626525750617e-06,2.60504862126254e-06,0.001031557447277,0.0012192843714728,0.9999827146530152,0.9999802708625792,12961,813,59.92,0.000144872846431,0.0001503792300354,9.677411435404792e-05
1,lstm,layers_2,mackey_1000,0,0.001,,32,16,70,64,0.0006601330242119,0.000893382821232,0.0205945130437612,0.0243632439523935,0.9938072562217712,0.9941668510437012,12961,1266,92.12,0.0236025330507093,0.0206564050167799,0.0357506014406681
1,lstm,layers_2,mackey_1000,0,0.001,,32,16,140,64,0.0158715192228555,0.0168647244572639,0.0967212319374084,0.100391536951065,0.8348841667175293,0.8644409775733948,12961,499,33.93,0.0309209455735981,0.0295780599117279,0.0365321077406406
1,lstm,layers_3,mackey_1000,0,0.001,,32,4,1,64,4.655801603803411e-06,5.8019459174829535e-06,0.0016541148070245,0.0018504814943298,0.99996018409729,0.999955713748932,21409,867,45.95,0.0003323654949781,0.0003837793774437,0.0003235531330574
1,lstm,layers_3,mackey_1000,0,0.001,,32,4,70,64,0.0348866917192935,0.0249196775257587,0.1426166146993637,0.1213782876729965,0.6140646934509277,0.8041810989379883,21409,517,24.14,0.0334173637545771,0.0281235184520483,0.0388375185430049
