Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,mlp,relu_16_16,mackey_1000,0,0.001,,,16,70,64,0.0034753622021526,0.0047793691046535,0.0468124710023403,0.0535557605326175,0.968750298023224,0.964857816696167,561,1339,18.67,0.023096384273635,0.0198203735053539,0.0342517457902431
1,mlp,relu_16_16,mackey_1000,0,0.001,,,16,140,64,0.0241264961659908,0.0223929565399885,0.1180285140872001,0.1179737597703933,0.7474172115325928,0.8154926896095276,561,1752,27.7,0.0419802956748753,0.0471007153391838,0.0273451544344425
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,4,1,64,7.452419959008694e-05,8.04989249445498e-05,0.006733622867614,0.007307413034141,0.9992802143096924,0.9993853569030762,641,908,16.63,0.0002175431523937,0.0002343116066185,0.0001899935159599
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,4,70,64,0.0323730036616325,0.0246086195111274,0.1421611905097961,0.1240778863430023,0.6657814383506775,0.8009126782417297,641,536,9.38,0.0296726572430796,0.0281118527054786,0.033540416508913
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,4,140,64,0.0313607975840568,0.0301573351025581,0.1398510783910751,0.1327200084924698,0.6295512914657593,0.7507743239402771,641,2226,35.92,0.0476400098866886,0.0566539503633976,0.0441084131598472
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,8,1,64,2.1662555809598416e-05,1.9284369045635685e-05,0.0036231372505426,0.0036087532062083,0.9997960925102234,0.9998530745506288,705,1798,32.83,0.0004002822563052,0.0005020114476792,0.0004040378844365
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,8,70,64,0.0169789884239435,0.0158395171165466,0.1033238768577575,0.1000886484980583,0.8507188558578491,0.8797855377197266,705,906,15.06,0.028811659456955,0.0254391711205244,0.0346508249640464
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,8,140,64,0.0263771768659353,0.0228352826088666,0.131251573562622,0.1238713189959526,0.7059870362281799,0.8254922032356262,705,927,14.32,0.0353210675530135,0.0324342660605907,0.035669807344675
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,16,1,64,1.8242521036881957e-05,1.929188692884054e-05,0.0033593943808227,0.0035513918846845,0.99982351064682,0.999851942062378,833,792,14.75,0.0003139305175864,0.0003846761246677,0.0002345821412745
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,16,70,64,0.0033118936698883,0.0030458953697234,0.0437578558921813,0.0447111763060092,0.9699733853340148,0.9778688549995422,833,1443,22.74,0.0210407612224419,0.0202599819749593,0.0313774235546588
1,mlp,relu_16_16_16,mackey_1000,0,0.001,,,16,140,64,0.0220477618277072,0.0189112927764654,0.1141461059451103,0.1099906638264656,0.7983927130699158,0.8483632802963257,833,954,13.51,0.0359553799498826,0.0369949303567409,0.0295575801283121
1,mlp,relu_32,mackey_1000,0,0.001,,,4,1,64,1.3597961697087158e-05,1.3797886822430884e-05,0.0029400147031992,0.0030386867001652,0.9998712539672852,0.9998934864997864,193,1939,24.01,0.0003577810188289,0.0003490784729365,0.0003185737878084
