Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,8.0,140.0,64.0,0.0395336933434009,0.0302672125399112,0.158826932311058,0.1444519907236099,0.520362377166748,0.7483951449394226,389.0,1861.0,2665.46,0.0427170451730489,0.0440688468515872,0.0391341224312782
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,16.0,1.0,64.0,1.8683487724047158e-05,1.971675374079496e-05,0.0034322212450206,0.0034960985649377,0.999821960926056,0.9998517036437988,773.0,663.0,2423.41,0.000330997587298,0.0003548522363416,0.0002822484239004
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,16.0,70.0,64.0,0.0085057653486728,0.005638784263283,0.0738430544734001,0.0635425671935081,0.9354400634765624,0.9571191072463988,773.0,1509.0,4895.7,0.0210857699728674,0.0228078383952379,0.0294187255203723
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,16.0,140.0,64.0,0.0341774858534336,0.0213038530200719,0.1465920209884643,0.1149893775582313,0.6312752962112427,0.8358734250068665,773.0,696.0,2024.57,0.0295375296846032,0.0254512224346399,0.0351844131946563
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,4.0,1.0,64.0,1.2145664186391514e-05,1.27473431348335e-05,0.0026495233178138,0.0027790791355073,0.9998995065689088,0.9999023079872132,117.0,1567.0,1029.16,0.0020344049320556,0.002356574172154,0.0015503077302128
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,4.0,70.0,64.0,0.0318444557487964,0.0255771744996309,0.1357820630073547,0.122514434158802,0.6564155220985413,0.790339469909668,117.0,988.0,593.48,0.0347906125502453,0.0313781723380088,0.0368044227361679
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,4.0,140.0,64.0,0.0377162061631679,0.0440304055809974,0.1581289768218994,0.1683694422245025,0.5156894326210022,0.5971747636795044,117.0,679.0,397.82,0.0438339205251799,0.0490847900509834,0.0412662550806999
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,8.0,1.0,64.0,1.3585149645223282e-05,1.4372698387887796e-05,0.0030958200804889,0.0031523837242275,0.9998707175254822,0.9998916983604432,229.0,1170.0,1554.29,0.0006844794494099,0.0010356721468269,0.0005332727450877
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,8.0,70.0,64.0,0.0197566412389278,0.018210981041193,0.111247107386589,0.1125592663884162,0.8102017641067505,0.8533278107643127,229.0,1235.0,1471.24,0.0254225455638435,0.0252998452633619,0.0310222003608942
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,8.0,140.0,64.0,0.0283815935254097,0.0259619038552045,0.1334098726511001,0.1234776899218559,0.6839829683303833,0.7903171181678772,229.0,1593.0,1722.18,0.0392290027812123,0.0385256223380565,0.0386759676039218
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,16.0,1.0,64.0,9.060136108018924e-06,1.0089877832797356e-05,0.0024023365695029,0.002534023951739,0.9999150633811952,0.9999235272407532,453.0,1287.0,3528.18,9.247708658222108e-05,0.0001050518621923,0.0001038873888319
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,16.0,70.0,64.0,0.0030156741850078,0.0025274269282817,0.0442374087870121,0.0402978956699371,0.976334810256958,0.9812450408935548,453.0,1491.0,3781.83,0.004259748591317,0.0079639954492449,0.0073469416238367
1.0,vqc,ruexp_Y_Z_EXY_X_EXY_EXZ_Y_CX_CY_CX,mackey_1000,0.0,0.001,4.0,,16.0,140.0,64.0,0.0243854634463787,0.0204940140247344,0.124849796295166,0.1200096756219863,0.7468190789222717,0.8449500799179077,453.0,775.0,1753.74,0.0212608667789027,0.0220702588558197,0.0289589948952198
