Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,4.0,140.0,64.0,0.0521583668887615,0.0672464296221733,0.1943812668323516,0.2133426368236541,-0.237191304564476,0.1112144887447357,115.0,432.0,1414.93,0.0558822196390893,0.067262165248394,0.052416518330574
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,8.0,1.0,64.0,0.001176259946078,0.0018092867685481,0.0263078063726425,0.0317837074398994,0.9885589480400084,0.9865584969520568,115.0,8216.0,63188.94,0.0596779428422451,0.0613857433199882,0.0483091697096824
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,8.0,70.0,64.0,0.0384990572929382,0.0296735744923353,0.1449179500341415,0.1382140964269638,0.5585494041442871,0.7663212418556213,115.0,6665.0,46284.21,0.0585072740084595,0.0645054653286933,0.0521860159933567
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,8.0,140.0,64.0,0.0524071305990219,0.0660273879766464,0.1949802935123443,0.2107236981391906,-0.0562753900885582,0.2237448692321777,115.0,419.0,2588.38,0.0585074061527848,0.0660944283008575,0.052615862339735
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,16.0,1.0,64.0,0.0010741103906184,0.0017538721440359,0.0269486792385578,0.0319187901914119,0.9897713661193848,0.9871121644973756,115.0,5852.0,92730.27,0.0549871370196342,0.0577995367348194,0.0457181483507156
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,16.0,70.0,64.0,0.0363241285085678,0.0255995243787765,0.1449604630470276,0.1271783709526062,0.5980547666549683,0.7914392352104187,115.0,1941.0,27308.11,0.0605856627225875,0.0649936273694038,0.0528520457446575
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,16.0,140.0,64.0,0.0339359901845455,0.0435403659939765,0.1443950533866882,0.1666353940963745,0.6076958179473877,0.5847545266151428,115.0,5123.0,66546.36,0.0591409304179251,0.0646517053246498,0.0531382709741592
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,4.0,1.0,64.0,0.0001676474930718,0.0002271399862365,0.0104041043668985,0.0122334379702806,0.9983845353126526,0.9982565641403198,223.0,3054.0,15867.07,0.015490985289216,0.0167182348668575,0.0121472375467419
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,4.0,70.0,64.0,0.0367434881627559,0.030709221959114,0.1424014121294021,0.1386278867721557,0.5877317786216736,0.7461041808128357,223.0,1951.0,9416.96,0.0455518646372689,0.043731402605772,0.0449505634605884
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,4.0,140.0,64.0,0.0530961491167545,0.0666590556502342,0.1951832920312881,0.2121831178665161,-0.2020947039127349,0.1517826318740844,223.0,405.0,1954.72,0.0559312870932949,0.0667233243584632,0.0530803240835666
